age,weight(kg),height(m),BMI,BMR,activity_level,calories_to_maintain_weight,gender_F,gender_M
40,87.13442235923232,1.633145034123955,32.6693314502675,1804.314,19.999999999999996,2165.1768,0,1
38,85.78262523236495,1.6324468881594203,32.19001745933988,1577.429,50.0,2366.1435,1,0
39,87.17750335029424,1.6327204064843883,32.702487297670935,1586.167,50.0,2379.2505,1,0
38,86.68766682219231,1.631941315114959,32.54979362675325,1586.032,50.0,2379.048,1,0
40,86.90794023712674,1.6317120372169345,32.64167394423652,1800.495,19.999999999999996,2160.594,0,1
39,86.60012097828421,1.6323378928067374,32.5011235010095,1580.559,50.0,2370.8385,1,0
43,90.56200954503636,1.6309674048482332,34.04516845954484,1599.56,30.000000000000004,2079.428,1,0
44,89.9555760129948,1.631154902202292,33.80941665122685,1814.769,19.999999999999996,2177.7228,0,1
42,93.83226541385513,1.6322064982940605,35.22102548200441,1635.865,19.999999999999996,1963.038,1,0
43,91.10587587281928,1.6318815179870227,34.21126555672994,1837.691,50.0,2756.5365,0,1
43,90.2402342329799,1.6319942733173731,33.88152526285073,1596.645,30.000000000000004,2075.6385,1,0
45,92.8154127028675,1.6324896330738958,34.827254221183345,1612.051,50.0,2418.0765,1,0
44,91.94087974933274,1.6321920192275683,34.511684302805534,1608.305,30.000000000000004,2090.7965000000004,1,0
44,89.37276547730056,1.632188416005066,33.547843941909406,1583.651,30.000000000000004,2058.7463,1,0
44,94.3714881977789,1.6312823132013714,35.46357786676149,1875.331,50.0,2812.9965,0,1
42,90.51372982142225,1.6332146964472518,33.93344112342207,1837.045,19.999999999999996,2204.454,0,1
43,91.80876873790368,1.6318855795295228,34.47503800535621,1611.685,50.0,2417.5275,1,0
45,93.77518395706876,1.630716641529336,35.26394685598973,1620.964,30.000000000000004,2107.2532,1,0
43,90.8532169408308,1.6316647724631703,34.125453771674685,1834.121,50.0,2751.1815,0,1
43,93.3105004708437,1.6327065355328925,35.003724449767695,1626.241,50.0,2439.3615,1,0
42,90.80782598851034,1.63259935405556,34.06936489882637,1840.767,30.000000000000004,2392.9971,0,1
43,89.9892914244831,1.631140740804874,33.82267572612782,1594.091,50.0,2391.1365,1,0
43,93.97578799155666,1.632019472443148,35.2829836557688,1632.511,30.000000000000004,2122.2643,1,0
45,92.15305667157996,1.632030053184394,34.59819494719864,1605.614,50.0,2408.4210000000003,1,0
45,93.42494284820307,1.631445251153753,35.10086610036886,1617.725,70.0,2750.1325,1,0
43,88.88413502761138,1.632982410570424,33.33198953558818,1807.804,19.999999999999996,2169.3648,0,1
43,88.89685177882765,1.6315893717696173,33.39370803117779,1807.282,19.999999999999996,2168.7384,0,1
45,92.8027028719962,1.631239083125251,34.87589718986552,1611.717,50.0,2417.5755,1,0
44,88.92672953190377,1.632799652537862,33.35542832739348,1579.473,50.0,2369.2095,1,0
43,92.24839113098876,1.631588665044574,34.65272894139059,1853.197,30.000000000000004,2409.1561,0,1
43,92.59839562701244,1.631274059272168,34.79762487529834,1619.161,70.0,2752.5737,1,0
42,90.11678198012328,1.6321876642671242,33.82715648428453,1831.094,19.999999999999996,2197.3128,0,1
44,90.05227312934021,1.6319407694489545,33.81317058827071,1590.132,30.000000000000004,2067.1716,1,0
45,93.72776743689984,1.6308870581585089,35.23875040532516,1859.514,30.000000000000004,2417.3682,0,1
43,89.4570394501787,1.6322555831849412,33.57671432418851,1815.289,30.000000000000004,2359.8757,0,1
42,90.73001782745304,1.6330036149238027,34.02332110571302,1839.903,50.0,2759.8545,0,1
43,92.20903411008598,1.6327528447074775,34.58856739819705,1853.24,19.999999999999996,2223.888,0,1
44,92.13078906853508,1.63095173260743,34.63558871066025,1844.468,30.000000000000004,2397.8084000000003,0,1
44,91.70054426787742,1.6318315550862248,34.4366787718948,1839.013,50.0,2758.5195,0,1
43,89.8472550735143,1.6317058426840845,33.745904741969056,1820.36,30.000000000000004,2366.468,0,1
43,94.29253412087158,1.6326029886314826,35.37660343338291,1635.651,30.000000000000004,2126.3463,1,0
44,91.62329920784218,1.632655357581236,34.37295665097471,1838.367,19.999999999999996,2206.0404,0,1
43,91.109344460641,1.6307586668586154,34.25969807207935,1604.779,30.000000000000004,2086.2127,1,0
44,92.88828064379511,1.630929374099645,34.92131705620118,1854.834,50.0,2782.251,0,1
45,93.58627472981452,1.6330503386444293,35.092395566209554,1619.547,30.000000000000004,2105.4111000000003,1,0
45,91.78281498688855,1.631685901080857,34.47372806672165,1602.002,50.0,2403.003,1,0
45,93.99765948337382,1.6328285295405174,35.2562307528105,1623.458,50.0,2435.187,1,0
44,93.2381599597296,1.6311570489611875,35.04306948011476,1859.741,30.000000000000004,2417.6633,0,1
43,89.40962049023585,1.6309548558778286,33.61246563560483,1588.495,30.000000000000004,2065.0435,1,0
44,90.58930575788152,1.6308279497248095,34.061254517788726,1595.098,30.000000000000004,2073.6274,1,0
45,90.34362251785802,1.6311471145019278,33.955586493176696,1588.094,50.0,2382.141,1,0
42,92.79103230911558,1.6323731358728768,34.82307582167362,1625.897,19.999999999999996,1951.0764,1,0
43,90.07627970955724,1.6321370295608022,33.81405110505305,1595.096,30.000000000000004,2073.6248,1,0
42,90.76616347931264,1.63222009110993,34.06956122147881,1840.006,30.000000000000004,2392.0078000000003,0,1
42,93.54429713996682,1.6308127741734015,35.1729752902039,1632.863,19.999999999999996,1959.4356,1,0
42,92.97037317678472,1.6318694752349572,34.91192022234597,1870.029,19.999999999999996,2244.0348,0,1
43,89.11442811229891,1.631130157637599,33.494291034485286,1810.033,30.000000000000004,2353.0429,0,1
42,89.13473969706718,1.6314718265789174,33.487894559907936,1817.282,30.000000000000004,2362.4666,0,1
43,92.39269001641576,1.633109375510894,34.64232786617733,1855.935,50.0,2783.9025,0,1
45,90.99153370568594,1.6328251330202423,34.12884823772529,1822.997,19.999999999999996,2187.5964,0,1
43,93.94221171652696,1.6312004795069173,35.305803508764335,1632.049,19.999999999999996,1958.4588,1,0
43,91.99258460034604,1.631452301921483,34.562413266956746,1849.625,19.999999999999996,2219.55,0,1
42,94.27108426015018,1.633000754865959,35.35132784709477,1640.213,50.0,2460.3195,1,0
45,90.48206751858584,1.6312614880551677,34.00285232488751,1589.442,30.000000000000004,2066.2746,1,0
43,92.70025600336768,1.631183946790388,34.839752095349375,1859.185,50.0,2788.7775,0,1
42,91.5867666309524,1.630952135391457,34.43105226418284,1850.615,30.000000000000004,2405.7995,0,1
45,91.60839580261862,1.633097467694495,34.34876029898926,1831.584,30.000000000000004,2381.0592,0,1
43,89.7098523963744,1.6316129742944443,33.698133147253984,1818.431,19.999999999999996,2182.1172,0,1
43,93.488176153254,1.6312898707214374,35.13131517037093,1627.706,50.0,2441.559,1,0
42,93.98165648474364,1.631422783540719,35.31100262964666,1637.166,19.999999999999996,1964.5992,1,0
44,93.57274162549484,1.6318823036084953,35.137567140061954,1864.688,30.000000000000004,2424.0944000000004,0,1
45,94.20655917019074,1.6326622960857238,35.34177965143336,1625.436,50.0,2438.154,1,0
42,94.30420143637846,1.6308395835023968,35.457536101883605,1887.787,50.0,2831.6805,0,1
45,91.8992152452536,1.633035149260696,34.46043360570125,1835.537,19.999999999999996,2202.6444,0,1
43,92.01877102076544,1.6318138893057272,34.55693196466819,1613.689,30.000000000000004,2097.7957,1,0
44,93.43630172340283,1.6316819904467224,35.094947758896616,1862.718,19.999999999999996,2235.2616,0,1
45,93.6286934334988,1.6321179708611546,35.1484250352452,1858.772,19.999999999999996,2230.5264,0,1
43,91.76547861844712,1.6318113460332002,34.4619173994972,1846.693,19.999999999999996,2216.0316,0,1
45,90.96730783339252,1.6331169835408492,34.10756782964324,1822.811,19.999999999999996,2187.3732,0,1
43,93.49632717235372,1.631249853910386,35.13610199970687,1627.777,50.0,2441.6655,1,0
43,90.23622251236368,1.6326934741583956,33.8510070084898,1826.183,19.999999999999996,2191.4196,0,1
43,94.2551131169083,1.632460653699227,35.36873067122211,1881.125,30.000000000000004,2445.4625,0,1
44,89.33592392240908,1.6312513622782816,33.572552261587674,1583.138,30.000000000000004,2058.0794,1,0
42,89.92953504854735,1.632968650407706,33.72458805684329,1828.919,19.999999999999996,2194.7028,0,1
43,90.08666586098369,1.6309662549791888,33.86651925282941,1823.27,19.999999999999996,2187.924,0,1
45,89.97593713081471,1.6318879630674463,33.78669416279198,1584.69,50.0,2377.035,1,0
44,94.31671835329844,1.630820378381961,35.46307758752941,1630.88,70.0,2772.496,1,0
43,93.17932130114347,1.6317631727752575,34.994942814702874,1624.821,50.0,2437.2315,1,0
45,93.69391891222844,1.6317450845067598,35.188988091257,1620.358,70.0,2754.6086,1,0
44,92.0528799635661,1.632739442783248,34.53055921784484,1844.294,30.000000000000004,2397.5822000000003,0,1
44,93.2629971718725,1.631126071838948,35.053735805546594,1860.066,30.000000000000004,2418.0858000000003,0,1
43,93.52404991561238,1.6317900516824793,35.123253873801595,1870.775,50.0,2806.1625000000004,0,1
43,92.06143722783914,1.6330342603611097,34.52130130251974,1851.359,30.000000000000004,2406.7667,0,1
44,93.35147763387302,1.6315950430201889,35.0668246948852,1861.513,30.000000000000004,2419.9669,0,1
43,93.65372977508248,1.632770314038921,35.129736030729255,1873.041,30.000000000000004,2434.9533,0,1
43,89.59054466509807,1.632302087264411,33.62490801534184,1817.142,19.999999999999996,2180.5704,0,1
43,92.51853932905578,1.6314572669742986,34.75980745636545,1856.833,30.000000000000004,2413.8829,0,1
43,89.40679261441761,1.6330374686190612,33.52572794948233,1814.992,30.000000000000004,2359.4896,0,1
43,92.2039053399813,1.6311653173597191,34.653999023453686,1852.376,30.000000000000004,2408.0888,0,1
43,88.86213552395974,1.632486723540484,33.34397947544691,1583.499,30.000000000000004,2058.5487000000003,1,0
42,93.11075479048702,1.6309298375175891,35.00493624203207,1871.482,50.0,2807.223,0,1
44,93.6488376779348,1.63166349533011,35.1755743098224,1624.612,30.000000000000004,2111.9956,1,0
43,93.91178214307266,1.6308217880640383,35.31076056372523,1631.693,50.0,2447.5395,1,0
42,90.35406117339802,1.6314174682235183,33.948255446170286,1833.959,50.0,2750.9385,0,1
43,91.65648967065722,1.6316324989669586,34.428533666300815,1845.11,30.000000000000004,2398.643,0,1
45,92.0972371356915,1.6312365675147713,34.61088504005973,1604.944,50.0,2407.416,1,0
43,90.04405588346812,1.6318197164760888,33.81510158582668,1823.113,19.999999999999996,2187.7356,0,1
42,89.06628025667789,1.6324045074624378,33.42394779664541,1590.145,30.000000000000004,2067.1885,1,0
43,93.46134735740272,1.630982841753226,35.134457587233,1627.396,70.0,2766.5732,1,0
42,90.16732265387762,1.630698199399213,33.907985674843744,1831.041,19.999999999999996,2197.2492,0,1
43,91.46646420525866,1.6315969651522324,34.35865173093619,1842.489,19.999999999999996,2210.9868,0,1
44,89.06462263431798,1.632305581500268,33.427377107319,1580.712,30.000000000000004,2054.9256,1,0
44,92.10936986395514,1.6325393917763849,34.56021796060567,1844.968,19.999999999999996,2213.9616,0,1
44,92.74478213499026,1.6327060505963027,34.791526249308404,1616.11,30.000000000000004,2100.943,1,0
44,92.9714525953068,1.631445998680545,34.93045238951519,1856.232,30.000000000000004,2413.1016,0,1
42,92.13222527271844,1.6310427688558922,34.63226233033017,1619.347,70.0,2752.8899,1,0
44,92.17748060553863,1.6325102585454685,34.587008112653535,1845.887,50.0,2768.8305,0,1
42,88.88430048710636,1.6313703914400504,33.3979574654935,1588.222,50.0,2382.333,1,0
44,94.38012636142646,1.6315303641709011,35.456040344584174,1631.609,19.999999999999996,1957.9308,1,0
43,92.49029800105612,1.631404667050734,34.7514378194257,1618.146,70.0,2750.8482,1,0
43,92.98676219759253,1.6311119601469437,34.95051515380733,1622.862,30.000000000000004,2109.7206,1,0
43,89.03705428224926,1.6308754378904171,33.47566393471302,1584.905,30.000000000000004,2060.3765,1,0
43,93.52763123480833,1.632044754240189,35.11363637194934,1870.951,50.0,2806.4265,0,1
44,93.44241141929332,1.6325018001713494,35.06200116420928,1622.772,30.000000000000004,2109.6036,1,0
44,93.09831107602346,1.6328543951873666,34.91780081308062,1858.674,50.0,2788.011,0,1
44,92.45805212033343,1.632265153613891,34.70270442464382,1613.282,30.000000000000004,2097.2666,1,0
43,93.9765817217118,1.6313513084768676,35.31219001966778,1632.405,30.000000000000004,2122.1265,1,0
44,89.85478517857507,1.6316805918036068,33.749777545882445,1588.192,50.0,2382.288,1,0
43,94.0160000859863,1.632304399467464,35.28575934671376,1632.945,50.0,2449.4175,1,0
43,91.18161337272072,1.6319835684715984,34.23542383606372,1838.78,19.999999999999996,2206.536,0,1
44,94.03146338278796,1.6314962318590174,35.32653524621357,1628.256,50.0,2442.384,1,0
45,93.2202837809102,1.631945190642277,35.00251764164737,1853.09,30.000000000000004,2409.017,0,1
45,93.9249001492394,1.6330912147078571,35.21760815600363,1863.317,30.000000000000004,2422.3121,0,1
43,93.38118309458748,1.6308257944546782,35.111083201405066,1868.335,30.000000000000004,2428.8355,0,1
43,90.8493291575712,1.6317018830579573,34.12244129838194,1602.443,50.0,2403.6645,1,0
43,91.77431093854632,1.6312985486874243,34.486905960122975,1846.557,30.000000000000004,2400.5241,0,1
42,93.22785352185524,1.6310887670505196,35.04212959764946,1873.166,30.000000000000004,2435.1158,0,1
43,93.10894096677916,1.630815581259651,35.00915936055236,1864.6,50.0,2796.9,0,1
43,94.39713535565896,1.632255068149078,35.4309472631072,1636.596,70.0,2782.2132,1,0
45,94.58068113690244,1.631124301451955,35.54907633641475,1871.317,19.999999999999996,2245.5804,0,1
44,89.00665651820732,1.633017306318397,33.3765092167135,1580.277,30.000000000000004,2054.3601000000003,1,0
43,92.4709547210165,1.6316640487446747,34.73312444105756,1618.004,50.0,2427.006,1,0
45,92.20802038899622,1.632051629441056,34.617915336688846,1839.276,50.0,2758.914,0,1
45,93.73862715910715,1.6326421614158375,35.167101404069655,1860.54,30.000000000000004,2418.702,0,1
45,92.95206696800489,1.6330922457195447,34.852795512410005,1849.989,30.000000000000004,2404.9857,0,1
44,91.03753739238417,1.6321735078231971,34.17337343694091,1599.63,50.0,2399.445,1,0
44,91.1971023530049,1.6330224587503646,34.19768631660229,1601.306,50.0,2401.959,1,0
43,93.91819810133256,1.63221876187363,35.25275156467539,1631.992,30.000000000000004,2121.5896,1,0
43,92.26942672491884,1.632658921014911,34.61520364297198,1854.021,19.999999999999996,2224.8252,0,1
42,89.96799179768027,1.6320879418076968,33.77543213804485,1598.748,50.0,2398.1220000000003,1,0
44,89.63142881039497,1.6330303515466824,33.61025491048754,1586.277,50.0,2379.4155,1,0
44,92.2630671208584,1.6327858084325757,34.607438345768195,1847.197,50.0,2770.7955,0,1
43,91.18021037764838,1.632224691446102,34.224783000225656,1838.881,50.0,2758.3215,0,1
42,90.18445114319708,1.6311464403787694,33.89579006183131,1600.666,50.0,2400.999,1,0
43,89.78380309652535,1.6317064269766142,33.72204854004812,1819.491,30.000000000000004,2365.3383,0,1
44,93.40329891140634,1.6318453880264143,35.07552648752058,1622.285,50.0,2433.4275,1,0
43,90.62643500370446,1.631332784730566,34.05412829705517,1830.849,19.999999999999996,2197.0188,0,1
44,91.59378940576867,1.631826934149612,34.39678348965307,1604.911,50.0,2407.3665,1,0
43,89.27828268176276,1.6327621037212905,33.48883224823914,1587.541,50.0,2381.3115,1,0
45,94.26501082241413,1.6328366418252391,35.35615640639157,1626.026,70.0,2764.2442,1,0
44,91.52397959412606,1.6308027782097774,34.413750863688975,1836.08,50.0,2754.12,0,1
45,91.18829094621628,1.6312092708297496,34.270442661482285,1824.884,30.000000000000004,2372.3492,0,1
45,94.34356605424892,1.6309312954412476,35.468347535982325,1626.457,30.000000000000004,2114.3941000000004,1,0
43,90.8501273343522,1.6313655540135052,34.136812308745164,1602.393,50.0,2403.5895,1,0
44,89.41303515674508,1.631231253699762,33.602359193517444,1583.874,50.0,2375.811,1,0
42,93.24804502761948,1.6320031624839395,35.0104540761041,1630.222,19.999999999999996,1956.2664,1,0
44,89.9312060646804,1.6328376747018107,33.73062536206935,1815.276,19.999999999999996,2178.3312,0,1
43,93.3897007301895,1.631875625428796,35.06912034986503,1626.86,30.000000000000004,2114.918,1,0
44,93.36043862255374,1.6330655668449177,35.007060071182856,1622.081,70.0,2757.5377,1,0
43,89.82649593514292,1.6308356579507268,33.77412148405927,1592.476,30.000000000000004,2070.2188,1,0
45,93.37439455827337,1.631176813772843,35.093422071060694,1617.194,30.000000000000004,2102.3522,1,0
43,93.59438109292564,1.6326553906727026,35.11241683593951,1628.957,70.0,2769.2269,1,0
43,89.92466716202492,1.6329533946540036,33.72339265267372,1822.045,30.000000000000004,2368.6585,0,1
42,90.92686352702528,1.633040720256176,34.09558783116903,1842.618,19.999999999999996,2211.1416,0,1
44,92.74601160562234,1.631326943905437,34.85083789090269,1853.084,50.0,2779.626,0,1
42,90.76676675587694,1.631788378389567,34.08781733868351,1839.799,19.999999999999996,2207.7588,0,1
43,92.18729926649046,1.6325477911805282,34.589101812072315,1852.84,30.000000000000004,2408.692,0,1
42,90.37889858725563,1.6315846756092462,33.95062777861895,1834.383,50.0,2751.5745,0,1
43,93.11214265632366,1.632886943528743,34.921596311090035,1624.367,50.0,2436.5505,1,0
44,93.08979052832171,1.6309412458492738,34.99656513669208,1619.122,50.0,2428.683,1,0
44,92.24268259914513,1.6318739333920127,34.63847105661766,1846.462,30.000000000000004,2400.4006,0,1
42,91.17836269514356,1.631169584216522,34.26837886899336,1610.211,50.0,2415.3165,1,0
44,93.67640662937929,1.6313657836106426,35.1987730185612,1865.85,50.0,2798.775,0,1
43,92.65134825326764,1.63235871851112,34.77126870821571,1619.854,70.0,2753.7518,1,0
44,93.4024179617647,1.6311584565511363,35.10474439519253,1622.16,70.0,2757.672,1,0
44,94.21996841700356,1.632276295561593,35.36352975375018,1630.199,19.999999999999996,1956.2388,1,0
44,93.7955233863747,1.6326295265960329,35.18899130890706,1868.113,30.000000000000004,2428.5469000000003,0,1
45,93.51078359379446,1.631727830994904,35.120949960044044,1856.962,30.000000000000004,2414.0506,0,1
44,88.92509236507377,1.632667348702015,33.360220304117604,1579.434,50.0,2369.151,1,0
43,94.26785539865416,1.6326925199536466,35.36346574440937,1635.429,70.0,2780.2293,1,0
43,92.6205685887904,1.6311157503637623,34.81271382386816,1619.347,70.0,2752.8899,1,0
43,89.71327020934272,1.6323255184844092,33.67000241875368,1591.643,30.000000000000004,2069.1359,1,0
45,91.16330336670975,1.6307471486137255,34.280472403947925,1595.895,30.000000000000004,2074.6635,1,0
43,92.9754984932869,1.6316850537636982,34.92173759598768,1622.851,30.000000000000004,2109.7063000000003,1,0
45,90.59405353199604,1.633131037629736,33.96703406906077,1817.704,30.000000000000004,2363.0152,0,1
42,92.26313432562054,1.6309149044490017,34.68690899730224,1620.582,70.0,2754.9894,1,0
43,90.83189898404484,1.6308218047626366,34.152726076536055,1833.408,50.0,2750.112,0,1
43,91.06891891241628,1.6308077061582944,34.24243744779156,1604.399,30.000000000000004,2085.7187,1,0
43,91.664594571044,1.6323048057916407,34.40322084970528,1610.372,50.0,2415.558,1,0
44,93.28372199910996,1.6318923412101694,35.028606254750706,1621.145,50.0,2431.7175,1,0
42,91.74301941954332,1.6316528216472832,34.46017802649378,1853.106,19.999999999999996,2223.7272,0,1
44,94.27294100397098,1.6330822219640042,35.348497101818204,1630.844,50.0,2446.266,1,0
45,93.20356853657108,1.6310430328092336,35.03496611955532,1615.532,30.000000000000004,2100.1916,1,0
42,93.87462325007245,1.632468983591838,35.225594379799055,1882.717,50.0,2824.0755,0,1
44,91.975013420275,1.6331491394236246,34.484042137396095,1843.432,30.000000000000004,2396.4616,0,1
43,93.20353498751432,1.6307704138459154,35.04666820606386,1865.874,50.0,2798.811,0,1
43,94.23157567805583,1.6320549000726634,35.37748257302467,1634.972,70.0,2779.4524,1,0
43,89.95983991340891,1.6321886122019762,33.76820588229985,1593.987,50.0,2390.9805,1,0
43,91.67352581217962,1.6320257708570345,34.41833919557635,1610.41,30.000000000000004,2093.5330000000004,1,0
44,93.8319547854889,1.6311063234312082,35.268437639383414,1867.851,19.999999999999996,2241.4212,0,1
42,92.18340012495884,1.6329374473522282,34.57113400431796,1859.781,19.999999999999996,2231.7372,0,1
43,92.64382745494667,1.632593909995519,34.758429452698714,1619.822,70.0,2753.6974,1,0
43,92.5992713228328,1.6324223010891323,34.74901758082039,1858.421,30.000000000000004,2415.9473000000003,0,1
43,92.84305058306114,1.6326759414982537,34.829674470664536,1861.888,50.0,2792.832,0,1
43,89.90944777602307,1.6324052116119707,33.740334587502105,1593.54,50.0,2390.31,1,0
42,94.2537787122638,1.6325847301608554,35.36285417534192,1639.976,70.0,2787.9592,1,0
44,89.21331925025241,1.630874614321823,33.54196894823782,1581.897,30.000000000000004,2056.4661,1,0
45,92.32262293827428,1.632016855228084,34.66241798504548,1840.828,30.000000000000004,2393.0764,0,1
45,94.46420024708056,1.633183811010763,35.415805140723634,1627.998,30.000000000000004,2116.3974000000003,1,0
44,93.5409981515048,1.631542328714557,35.14028736142121,1864.083,50.0,2796.1245,0,1
43,89.68223854898496,1.6311074797762934,33.70864392858663,1817.8,30.000000000000004,2363.14,0,1
43,91.36377054293555,1.632771376605464,34.270722289654955,1841.669,30.000000000000004,2394.1697000000004,0,1
45,91.32553734185868,1.6321313556551962,34.28325267850866,1827.226,19.999999999999996,2192.6712,0,1
43,93.29625576410824,1.6328871533154516,34.99063871822571,1626.135,19.999999999999996,1951.362,1,0
44,92.87244991206413,1.6313988738482674,34.89527182661445,1854.852,19.999999999999996,2225.8224,0,1
43,92.703607640573,1.631604171028383,34.82306725914089,1620.227,70.0,2754.3859,1,0
45,92.09349012464538,1.6307041797832351,34.63207898207954,1604.817,50.0,2407.2255,1,0
43,91.12220392912396,1.632043685229845,34.21059726990572,1837.996,19.999999999999996,2205.5952,0,1
43,90.94885936113232,1.6316277312527594,34.16292918289666,1835.413,50.0,2753.1195,0,1
44,93.02023941165685,1.630798273261403,34.976549802468,1618.43,50.0,2427.645,1,0
42,92.1106212304936,1.6315019573624887,34.60465414413994,1619.217,70.0,2752.6689,1,0
44,94.35788637083812,1.6309514267359315,35.47285552218967,1874.979,30.000000000000004,2437.4727000000003,0,1
43,94.2637056995314,1.630738240965365,35.44671534213179,1880.382,30.000000000000004,2444.4966,0,1
45,91.28075442526588,1.6311225200721209,34.308841465747506,1826.108,19.999999999999996,2191.3296,0,1
42,92.09047514674974,1.6315807935612603,34.593742240310995,1857.83,30.000000000000004,2415.179,0,1
43,93.0272341515107,1.632779803149514,34.894330447966574,1864.463,19.999999999999996,2237.3556,0,1
44,89.1619295475997,1.6330654941875051,33.43276175143504,1804.851,19.999999999999996,2165.8212,0,1
42,92.02043126419784,1.631045714212291,34.59011432854917,1856.603,19.999999999999996,2227.9236,0,1
42,93.17095914012918,1.631325716731222,35.01057158360901,1872.505,50.0,2808.7575,0,1
43,89.76385730528612,1.6317731709927306,33.71179908696563,1819.251,30.000000000000004,2365.0263,0,1
42,91.3912105115528,1.6315048162579773,34.33426141066999,1612.311,30.000000000000004,2096.0043,1,0
44,93.57163260349267,1.6321014981572832,35.12771334266413,1623.945,50.0,2435.9175,1,0
44,93.273110789306,1.632463958889113,35.000097785289014,1860.874,50.0,2791.311,0,1
44,89.00874213956106,1.632120127289027,33.41399648748177,1580.144,50.0,2370.216,1,0
43,91.9402167373314,1.632235504268215,34.5095965876834,1849.299,50.0,2773.9485,0,1
43,93.0557980098494,1.632566928680027,34.91414799935503,1864.748,30.000000000000004,2424.1724,0,1
43,94.22948568679958,1.6310390800185606,35.42077724871264,1634.78,50.0,2452.17,1,0
42,89.54725170926406,1.6329111719536422,33.58359166015703,1823.653,30.000000000000004,2370.7489,0,1
44,91.86529153911556,1.6318976718993352,34.495751604592186,1607.529,30.000000000000004,2089.7877,1,0
44,93.79937820397842,1.6323996391870883,35.20034979807937,1868.051,30.000000000000004,2428.4663,0,1
43,92.50391833354207,1.631891628817565,34.735815552167885,1618.359,70.0,2751.2103,1,0
43,89.13442733597752,1.6327229773606526,33.43647370136095,1586.153,50.0,2379.2295,1,0
44,91.45016994273922,1.6307976289082455,34.38621499276552,1603.357,30.000000000000004,2084.3641,1,0
42,90.6039986231108,1.6325259871660045,33.995948156308266,1837.938,30.000000000000004,2389.3194000000003,0,1
43,93.92230000809826,1.6323154118384504,35.250116525496985,1876.493,30.000000000000004,2439.4409,0,1
45,93.9423691879918,1.631572766089969,35.289752591400294,1862.797,50.0,2794.1955,0,1
43,93.2827508872926,1.6317908817643516,35.03259761586349,1867.469,19.999999999999996,2240.9628,0,1
43,89.9499170979273,1.6312779275591418,33.80219070614028,1821.553,19.999999999999996,2185.8636,0,1
42,91.05950442518127,1.6311395801648467,34.22496637305602,1843.485,19.999999999999996,2212.182,0,1
44,91.62045665026788,1.6317246786481672,34.41111049092088,1837.863,50.0,2756.7945,0,1
44,91.32650878483231,1.6321996952458129,34.28074653007089,1602.408,50.0,2403.612,1,0
42,89.59604755541822,1.6314591314545608,33.66173165013316,1595.07,30.000000000000004,2073.591,1,0
43,92.25037520675414,1.6318685735233276,34.64158730214764,1853.364,19.999999999999996,2224.0368,0,1
43,93.53595513105384,1.6311509480352786,35.15525719885517,1870.618,50.0,2805.927,0,1
43,91.28038493775732,1.6331318814006668,34.22432952623661,1840.707,30.000000000000004,2392.9191,0,1
43,91.61980228001455,1.6325104960007422,34.37774499884362,1609.977,50.0,2414.9655,1,0
43,90.1135276382557,1.630819873610683,33.88269923279868,1823.565,19.999999999999996,2188.278,0,1
44,90.84040619073798,1.631414539746786,34.13110983163466,1827.021,19.999999999999996,2192.4252,0,1
42,94.07653029505894,1.631167372088551,35.35771899903071,1638.033,50.0,2457.0495,1,0
44,92.94798101436872,1.6317629069149364,34.908070748275975,1617.9,30.000000000000004,2103.27,1,0
44,93.37869959119593,1.6314545767907531,35.08309087300608,1621.983,50.0,2432.9745,1,0
44,94.18824093369928,1.6326206322781276,35.33671101591683,1629.953,19.999999999999996,1955.9436,1,0
43,93.3218124834385,1.6310615273815772,35.07861817034401,1626.07,30.000000000000004,2113.891,1,0
45,93.54005713906486,1.631580144638629,35.138304962196045,1618.853,30.000000000000004,2104.5089000000003,1,0
43,89.23293046692054,1.630837707479405,33.5508607744436,1811.51,30.000000000000004,2354.963,0,1
43,92.56222310277954,1.632484813471804,34.73245462241364,1619.02,70.0,2752.334,1,0
45,89.33160266364543,1.6322788654885352,33.52867650304196,1799.982,19.999999999999996,2159.9784,0,1
44,89.64870881652958,1.63276291261635,33.6277480474269,1811.369,19.999999999999996,2173.6428,0,1
43,92.2059283763589,1.631711931948571,34.63154494189859,1615.468,30.000000000000004,2100.1084,1,0
44,93.62507986018636,1.6324499883585837,35.132773101089974,1624.517,70.0,2761.6789,1,0
44,92.5769298739204,1.6321193349133254,34.75353250547014,1851.164,50.0,2776.746,0,1
43,90.77559059558524,1.632437010570285,34.06404502289726,1833.444,50.0,2750.166,0,1
43,91.92470474775249,1.6307535224294465,34.56651475817734,1612.605,30.000000000000004,2096.3865,1,0
43,92.04621122379396,1.6308471750715847,34.608229777927164,1850.057,19.999999999999996,2220.0684,0,1
44,90.7710383879568,1.630730281380568,34.13367366354442,1825.728,30.000000000000004,2373.4464000000003,0,1
44,92.46293495119475,1.631183401188447,34.75058242109119,1849.134,50.0,2773.701,0,1
42,90.90915153293122,1.6322038392743186,34.12391207902482,1607.803,30.000000000000004,2090.1439,1,0
42,89.86062005242265,1.6309997363096669,33.7801543247517,1597.532,50.0,2396.298,1,0
43,90.70430008849527,1.6325504327931686,34.032563513643225,1832.524,19.999999999999996,2199.0288,0,1
44,92.8858472685979,1.6321007944652564,34.87029283635943,1617.361,30.000000000000004,2102.5693,1,0
